Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BEL.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
2015-01-15,72.19953918457031,313.7270812988281,1106.32568359375,777.0468139648438,497.52105712890625,1865.7384033203125,128.2096710205078,374.65277099609375,27.539216995239258,299.04998779296875,63.84238815307617,851.2261962890625,602.0160522460938,160.6160430908203,481.5143127441406,1307.9329833984375,535.928466796875,309.290283203125,459.3531188964844,2247.1357421875,132.3150177001953,789.5064086914062,291.9496765136719,781.9105224609375,414.1369323730469,178.19178771972656,695.9887084960938,890.5494384765625,576.6168212890625,3297.222412109375,592.7647705078125,76.16285705566406,140.66351318359375,53.05388641357422,181.32083129882812,291.2286071777344,948.1929931640625,768.3495483398438,138.02627563476562,523.82666015625,13.179656028747559,1084.0457763671875,541.541259765625,355.8651428222656,137.9790802001953,2969.19970703125,196.98388671875
2015-01-16,72.11304473876953,313.96435546875,1142.8531494140625,780.842529296875,498.2469787597656,1867.4359130859375,126.08120727539062,382.1842346191406,27.73625373840332,293.4858703613281,63.49089813232422,848.8275146484375,610.790771484375,165.23683166503906,488.2380676269531,1327.16650390625,531.3042602539062,318.1715087890625,463.1456604003906,2206.884765625,129.19131469726562,806.2124633789062,292.777099609375,783.3230590820312,411.0420227050781,179.287109375,693.47900390625,900.7637939453125,588.5722045898438,3288.856201171875,608.0950317382812,76.81941223144531,140.90713500976562,54.68688201904297,182.46426391601562,286.8188171386719,994.4998168945312,790.537353515625,136.8291473388672,516.7498779296875,13.13341236114502,1081.07861328125,548.3840942382812,366.5628662109375,135.28761291503906,2956.727783203125,195.4171600341797
2015-01-19,72.97789001464844,311.5919494628906,1156.7796630859375,770.14990234375,511.9420471191406,1854.8975830078125,125.11644744873047,378.6854553222656,27.374608993530273,299.9916076660156,62.13304901123047,840.0035400390625,620.650634765625,165.30224609375,493.8993835449219,1337.965576171875,533.641845703125,319.2683410644531,464.6257629394531,2163.930908203125,130.77650451660156,764.6617431640625,298.5274658203125,780.7806396484375,407.9761657714844,178.63986206054688,690.5466918945312,913.8358764648438,601.0239868164062,3297.631591796875,615.8212280273438,77.55807495117188,141.06948852539062,54.872467041015625,184.55177307128906,284.72760009765625,975.2941284179688,802.8642578125,138.82440185546875,529.2816162109375,13.179656028747559,1072.048583984375,545.1329345703125,373.47381591796875,139.11105346679688,2974.4482421875,205.6800537109375
2015-01-20,73.00672149658203,313.6321716308594,1166.851318359375,776.9080810546875,533.670166015625,1855.167236328125,131.48193359375,378.97662353515625,26.63656234741211,303.8008728027344,62.36899185180664,845.328857421875,624.4246826171875,166.653564453125,491.2693786621094,1339.357421875,539.3473510742188,324.6067810058594,472.21112060546875,2154.296875,134.92591857910156,767.1463623046875,304.2779846191406,791.42138671875,412.1869201660156,184.76377868652344,693.65283203125,922.1544799804688,597.8884887695312,3278.80712890625,615.8690795898438,78.15995025634766,142.20616149902344,54.7054557800293,189.46112060546875,289.2737731933594,959.6737670898438,811.5162353515625,138.6470184326172,549.6273193359375,13.770554542541504,1067.5443115234375,545.4346923828125,372.6217346191406,140.45677185058594,2982.104736328125,207.86293029785156
2015-01-21,72.95625305175781,312.5409240722656,1180.5369873046875,788.1099243164062,529.6536254882812,1887.884033203125,128.56771850585938,370.4988098144531,26.53636360168457,315.8706970214844,62.99494171142578,842.8202514648438,607.111083984375,170.816650390625,495.67498779296875,1329.1248779296875,552.744873046875,327.5380859375,471.7486572265625,2189.710693359375,133.52725219726562,806.9834594726562,304.857177734375,793.3988647460938,421.0546569824219,175.602783203125,689.9005126953125,936.3019409179688,597.79833984375,3305.315673828125,616.3478393554688,78.51559448242188,140.4808807373047,54.519874572753906,190.23739624023438,296.5931091308594,944.4373779296875,824.215087890625,140.11019897460938,542.05908203125,13.602704048156738,1073.24365234375,544.4030151367188,385.2602844238281,139.33938598632812,2941.9931640625,207.26438903808594
2015-01-22,74.75079345703125,312.58831787109375,1196.7286376953125,802.7833862304688,546.5908813476562,1886.07080078125,129.11972045898438,372.75537109375,27.016313552856445,316.72674560546875,63.27421569824219,836.7026977539062,617.8199462890625,172.80010986328125,499.44927978515625,1324.161865234375,556.5655517578125,323.35455322265625,472.34991455078125,2162.065673828125,133.7603759765625,809.296630859375,305.97418212890625,796.883056640625,426.2065124511719,174.58212280273438,689.6521606445312,941.2536010742188,600.0088500976562,3271.259521484375,617.8319702148438,76.70999908447266,143.26162719726562,55.05802536010742,185.41195678710938,295.1838073730469,958.4361572265625,855.9388427734375,140.86395263671875,556.8023071289062,13.818511009216309,1073.13720703125,536.9276123046875,378.44403076171875,137.89649963378906,3007.144775390625,211.11708068847656
2015-01-23,81.27311706542969,329.1952209472656,1247.2305908203125,798.108154296875,546.97802734375,1883.9105224609375,130.51219177246094,375.6184387207031,27.085790634155273,328.796630859375,64.9787368774414,842.6441650390625,639.3795776367188,172.05902099609375,497.7181091308594,1309.5498046875,554.1766357421875,319.656494140625,482.3172607421875,2180.30517578125,135.01914978027344,826.9878540039062,306.7188720703125,807.3353881835938,429.8157043457031,173.9846649169922,688.484130859375,968.4166259765625,614.4232788085938,3279.853271484375,631.8740844726562,77.64015197753906,141.5972137451172,55.503395080566406,186.0728302001953,297.72967529296875,935.0482177734375,862.218505859375,142.90354919433594,578.3765258789062,13.808234214782715,1068.889404296875,541.3369140625,377.5919494628906,140.408203125,3031.6552734375,213.69146728515625
2015-01-27,80.90556335449219,327.5345153808594,1300.287109375,824.400146484375,573.0613403320312,1867.2047119140625,136.798095703125,404.67681884765625,28.667131423950195,337.4423828125,66.64474487304688,842.5121459960938,667.1192016601562,166.8061065673828,477.3315734863281,1391.1094970703125,562.4973754882812,313.7745056152344,496.77105712890625,2176.459228515625,132.87451171875,806.9834594726562,317.3096008300781,812.8912353515625,414.5735778808594,179.3119659423828,690.0,985.78955078125,597.527587890625,3353.69482421875,639.8568725585938,78.32408142089844,142.18588256835938,55.651824951171875,186.52389526367188,300.0936584472656,940.3403930664062,850.3104858398438,141.3516845703125,594.2008666992188,13.647236824035645,1070.3648681640625,548.3258056640625,379.2959899902344,142.16688537597656,3006.18212890625,212.5374755859375
2015-01-28,80.31459045410156,321.9356384277344,1370.0167236328125,842.6841430664062,571.6096801757812,1850.9619140625,144.25758361816406,419.5311584472656,28.74937629699707,319.80841064453125,68.01220703125,842.2481079101562,663.81689453125,167.3074188232422,481.29156494140625,1412.8114013671875,569.0280151367188,322.1316833496094,489.5093994140625,2182.0576171875,130.68324279785156,800.0440063476562,317.7646484375,818.0703735351562,416.1356506347656,180.38246154785156,671.5119018554688,961.0883178710938,593.8507690429688,3388.16015625,635.8524780273438,78.15995025634766,143.66757202148438,55.466285705566406,190.2583465576172,304.230712890625,989.1646728515625,846.356689453125,140.77529907226562,579.1137084960938,13.398887634277344,1086.4288330078125,559.3637084960938,410.1585388183594,144.22677612304688,3023.8056640625,215.626708984375
2015-01-29,84.09105682373047,326.5855407714844,1310.1175537109375,815.8829345703125,580.2235107421875,1855.514404296875,145.2373046875,400.68292236328125,28.229764938354492,321.6916198730469,70.67008972167969,839.8715209960938,658.0614013671875,163.44952392578125,499.7537841796875,1424.7950439453125,574.463134765625,320.1029968261719,506.46087646484375,2190.7392578125,132.78126525878906,806.68359375,314.6618957519531,824.944580078125,416.3200988769531,184.31568908691406,661.6962890625,975.546875,585.0532836914062,3354.51318359375,628.0524291992188,77.61280822753906,142.85568237304688,55.22504425048828,194.98941040039062,297.3205261230469,990.060791015625,855.706298828125,140.33189392089844,588.352783203125,13.373197555541992,1088.5892333984375,565.408203125,418.2528381347656,140.845458984375,3045.956298828125,214.01107788085938
2015-01-30,90.41877746582031,323.64373779296875,1265.9764404296875,794.0811767578125,569.18994140625,1845.4835205078125,143.9741973876953,393.12725830078125,28.156383514404297,319.8940124511719,72.1146011352539,831.3555297851562,656.4573974609375,157.3030242919922,480.4297180175781,1407.24755859375,567.4721069335938,347.82415771484375,498.2973937988281,2182.361328125,130.26365661621094,798.9303588867188,298.44476318359375,819.435791015625,415.6214294433594,183.4942169189453,657.1239013671875,962.3330078125,570.751708984375,3316.8193359375,619.2247314453125,78.59766387939453,142.6324462890625,54.928131103515625,192.0206756591797,280.90875244140625,975.0808715820312,853.799072265625,140.73094177246094,575.1331176757812,13.374907493591309,1061.8092041015625,558.4195556640625,407.64971923828125,141.74423217773438,3024.384033203125,215.37815856933594
2015-02-02,94.38261413574219,318.7566223144531,1300.4796142578125,748.116455078125,597.4511108398438,1812.7669677734375,150.11587524414062,403.7596130371094,28.87421226501465,307.5673828125,72.09534454345703,836.2406616210938,656.221435546875,154.79644775390625,466.43988037109375,1431.9630126953125,556.4047241210938,367.0911560058594,500.2630615234375,2157.761962890625,135.43875122070312,777.8982543945312,291.1222839355469,823.5321655273438,414.64154052734375,179.56094360351562,672.1082153320312,981.884765625,559.96923828125,3336.916259765625,614.5762329101562,77.72224426269531,142.0234832763672,54.872467041015625,190.5101318359375,279.59039306640625,989.2073364257812,864.3582763671875,145.07614135742188,582.3572387695312,13.148824691772461,1075.5621337890625,563.5880737304688,410.1111755371094,141.12721252441406,2973.05224609375,221.9650115966797
2015-02-03,92.47996520996094,311.0699768066406,1249.78466796875,754.226806640625,567.73828125,1744.440185546875,146.05287170410156,404.9436950683594,30.372730255126953,318.0536193847656,70.0489501953125,846.869140625,639.1436767578125,155.47213745117188,458.7206115722656,1411.3719482421875,568.0419311523438,368.8867492675781,492.1689147949219,2141.920654296875,136.55772399902344,780.3397216796875,286.7784423828125,811.1021118164062,411.5465087890625,182.24948120117188,649.2218017578125,974.7544555664062,541.0208740234375,3280.899169921875,616.2171630859375,78.78915405273438,145.92063903808594,54.631221771240234,196.70977783203125,273.0438537597656,1001.3280639648438,875.6616821289062,142.2827911376953,592.9723510742188,13.054621696472168,1094.4072265625,568.2796630859375,409.25909423828125,137.8187713623047,2992.795166015625,220.70443725585938
